source,dataset_type,name,category,types,average_rating,review_count,price_level_raw,price_range,latitude,longitude,address,description,url,website,google_place_id,sample_reviews,sample_review_ratings,serves_breakfast,serves_lunch,serves_dinner,serves_coffee,serves_dessert,serves_vegetarian_food,serves_beer,serves_wine,takeout,dine_in,delivery,outdoor_seating,search_query
Google Places,restaurant,Eat&,restaurant,"restaurant, food, point_of_interest, establishment",4.2,118,,PHP 500-1000,10.3170836,123.902425,"One Montage, Archbishop Reyes Ave, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=5024007595087400740&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/eat.and_?igsh=MWNwd2NvZzRxdjJudg==,ChIJh9jZx4OZqTMRJI8MFkrcuEU,"author=Anna; rating=4; time=2026-01-30T14:19:51.828889819Z; relative=2 months ago; text=I used to visit this place back when I was living in Cebu (was even present during its early days).

I really liked the ambiance and I used to order their gochujang carbonara, a genius fusion of East meets West. For now, I ordered their alfredo rigatoni pasta. It was good but I was surprised with the healthy amount of serving. I also ordered their strawberry milk. It was okay.

Staff was accommodating and warm. I always enjoy dining in this establishment. || author=Jhon Melky Chumacera; rating=5; time=2026-01-20T07:07:12.385632230Z; relative=3 months ago; text=Eat& doesn’t play around. The place looks clean, modern, and relaxed — the kind of spot you actually want to stay in, not just eat and leave. Good lighting, comfy seats, and a solid vibe whether you’re brunching with friends or just killing time solo.
Their brunch menu is legit. No filler, no boring options — just well-thought-out plates that actually deliver. Portions are right, flavors are on point, and nothing feels rushed or half-baked.
But let’s be real: the shrimp toast is the star. Crispy, savory, perfectly seasoned — absolute for the win. One bite and you’ll get why people come back for it. It’s not hype. It’s just that good.
Bottom line: great ambiance, strong brunch lineup, and a shrimp toast that carries the whole menu on its back. Eat& is worth your time and your money. || author=Carlo Andrew Olano; rating=5; time=2026-02-04T03:33:28.607952593Z; relative=2 months ago; text=Had dinner at Eat& Restaurant (One Montage, Archbishop Reyes Ave., Cebu City) last night and it turned out to be one of the more memorable Korean fusion meals I’ve had in Cebu.

The place has a modern, stylish vibe but still feels comfortable — good for date nights, business dinners, or barkada catch-ups. Service was attentive and the pacing of the dishes was just right.

Here are the dishes that stood out for me:

• Crispy Cauliflower – Surprisingly addictive. It has that sweet-spicy, savory flavor profile similar to Korean fried chicken, but it’s actually cauliflower. Crispy outside, flavorful inside. Great starter.

• Shrimp Tostada – Shrimp with lettuce and herb mayo on a crispy wonton base. Fresh, slightly spicy, and well-balanced. Perfect to share.

• Beef Galbi Stew – Tender and deeply flavorful. Pairing it with their hot stone rice made it extra satisfying. This is comfort food done well.

• Classic Tteokbokki – You can’t go wrong with the classic. Chewy rice cakes in a rich, sweet-spicy sauce that complemented the other dishes nicely.

• Grilled Octopus – Cooked properly (not rubbery), with interesting sauces that added depth without overpowering the seafood.

Prices are on the mid-range side, but considering the quality, presentation, and overall dining experience, it feels worth it. Portions are reasonable and flavors are well-executed.

If you’re looking for modern Korean fusion in Cebu with good ambiance and solid dishes, Eat& is definitely worth trying. || author=Jennifer Salvacion; rating=5; time=2026-01-07T02:36:26.279756902Z; relative=3 months ago; text=My husband and I went here fo breakfast. We ordered Grilled Chicken Toast and Beef Quesadilla. Food is great, price is just right (this is me speaking as someone who saves an item in my cart for a long time before I check it out willing to pay the price of this grilled chicken toast 😂). Above all, my picky eater husband did not pick anything out of his meal- not the greens, not the pickled onions. Will definitely go back and try other items on their menu. || author=Philip Raymond Lim; rating=4; time=2025-04-21T11:07:51.150993Z; relative=a year ago; text=Eat& is the perfect spot when you’re craving Korean fusion done right. While the menu isn’t extensive, every dish feels well thought out and carefully prepared. The flavors hit the mark—familiar and comforting, yet elevated just enough to feel special. It’s not wildly inventive, but what it does, it does really well. The ambiance adds to the experience, set in the iconic Montage building in Cebu Business Park. It’s cozy, stylish, and a great place to enjoy quality comfort food. Definitely worth a visit for the vibe when you’re in the area.","4,5,5,5,4",yes,yes,yes,yes,yes,,yes,yes,yes,yes,,yes,best restaurants in Cebu
Google Places,restaurant,happy hippos,restaurant,"restaurant, point_of_interest, food, establishment",4.6,130,,PHP 400-600,10.3450355,123.9093362,"Streetscape, Phase 2, Unit 5 Paseo Saturnino, Banilad, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=102461261587767140&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJzTby_iyZqTMRZF8tfPkDbAE,"author=Dannah Cartagena; rating=5; time=2026-02-10T06:58:36.138215670Z; relative=2 months ago; text=Perfect place for brunch with the girls! The place is simply beautiful, the staff so nice, and the food and smoothie are delicious (my friend also said her coffee was good)! The ambience is also perfect for a girly brunch with the girlies. I got their spicy tomato pasta and cookie butter smoothie—both veganized. The staff were more than happy to omit the cheese and yogurt. Thank you guys 💗 || author=Vince Aguirre; rating=3; time=2026-01-10T16:39:36.711547067Z; relative=3 months ago; text=🌟 I came in with high hopes since I’d never been here before — only saw the glowing reviews on Google Maps ✨. The menu looked 🔥 with lots of healthy options, so I was hyped.

🚧 Last time I tried, they were under renovation. Finally went today… but ngl, the place felt super cramped 😬. The kitchen is tiny, which might explain why service was kinda slow ⏳ even though we only ordered basic breakfast/brunch meals 🍳🥞. Honestly, I expected faster prep.

🎨 The design is cute tho — lots of green + pink shades, giving off that condo-designer vibe 🏡💖. But it legit felt like stepping into someone’s studio unit, not enough space for staff + diners 🫠.

🥖 Tried the French toast (lol they forgot the powdered sugar 😅). Still, the food quality was decent. Ordering is BTO style like fast food 🍔➡️ you line up, pay, then they deliver to your (tiny) table. Space is tight, so don’t expect to order a feast.

👀 Saw one diner solo-ing at a huge table… classy flex 😂. Anyway, they’re still on soft opening, so maybe expansion is coming soon 🤞.

💸 Price is kinda high for what it is, so my expectations weren’t fully met. Payment is only cash or GCash 💵📱 — no cards, so heads up.

Overall: nice vibe, okay food, but cramped space + slow service. Hoping they improve once they’re fully open 🚀. || author=Anna; rating=4; time=2025-12-17T14:18:13.702808845Z; relative=4 months ago; text=I was on my way to Merci, but I found this shop instead. The place was very cute especially the pink and green colors (reminded me of Wicked). I ordered their bacon rice bowl with garlic brown rice. The food was great, but the serving for me was a little bit small (for the rice). I would like to try their drinks next time. || author=zeusbanks; rating=4; time=2026-01-01T16:50:53.311809194Z; relative=3 months ago; text=Recently reopened with a more modern look Happy Hippos maintains the quality of food and exceptional service (since they still have 3 of the original staff)… Menu choices might be on the pricey side though (ordered their Latte, The Whole Wheat Pancakes, The French Toast all of the items ordered did not disappoint), they are still on soft opening so expect earlier than usual closing hours.. Definitely worth checking out especially for those who like healthier alternatives to staple comfort foods… || author=S; rating=3; time=2026-02-15T05:11:48.939550272Z; relative=2 months ago; text=To be fair, the cafe interior is really cute and minimalist which is what drew me in. But honestly the experience was a letdown. I ordered the pesto and it just didn't taste good at all. It felt really overpriced especially since the portion was so small for what they charge. Maybe their other dishes are better but this one didn't hit the mark.

The service could’ve been better too. Staff didn't feel accommodating or welcoming at all. It’s a bit disappointing to pay that much for mediocre food and lackluster service despite the nice decor.","5,3,4,4,3",yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,best restaurants in Cebu
Google Places,restaurant,Tavolata® Design Center of Cebu,italian_restaurant,"italian_restaurant, restaurant, point_of_interest, food, establishment",4.5,411,,PHP 1-2000,10.341578,123.91955079999998,"Design Center of 6014, A. S. Fortuna St, Mandaue, Cebu, Philippines",,https://maps.google.com/?cid=4472784367867750158&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.theabacagroup.com/concept/tavolata,ChIJFVIYyvqYqTMRDmetS6-FEj4,"author=Christoph Heckenbuecker; rating=5; time=2026-01-15T06:32:34.527760705Z; relative=3 months ago; text=We gave us this Restaurant after a lot of Asian Cuisine. Coming from Europe and having my own a Restaurant serving original Italian Pizza I was surprised to find this place. Also enjoyed a Primitivo Red a lot because as a wine lover you have a hard time in Asia. Only left with Australian, Chile and new world wines you really appreciate a bottle of European wine after a few weeks. Generally the a restaurant could try more beside pasta and Pizza. Is very much carbs. At least one or two more dishes that are without carbs and more vegetables. But overall very nice experience. || author=Troy Eckhart; rating=5; time=2023-12-10T19:27:19.876156Z; relative=2 years ago; text=Service was full attention from start. The ambience was rich and peaceful. Being far away from italian food tastes I crave when I travel , eating here was like being in Italy. Very authentic spot on taste. I need to go back here before I leave for home again. The bill is about expensive as it gets but without question That php amount is well worth it for the entire package given here for an amazing experience. Excellent to all of you here. Very great staff 🙏 || author=Jay Lee; rating=5; time=2025-08-01T04:46:09.553420443Z; relative=8 months ago; text=Reservations are required for dinner, but the place is clean and tasty overall.
There are seats on the second floor too. || author=Mily Urdaneta; rating=5; time=2025-12-14T08:29:35.765339589Z; relative=4 months ago; text=The focaccia was delicious, the Tuscan soup out of this world, the prosciutto Parma pizza was amazing and the chicken Parmesan was so tasty. Highly recommended for a delicious meal and a great serving experience!! Enjoy with a good wine (plenty in the menu too) || author=雲cloudie; rating=5; time=2025-03-31T13:29:19.794427Z; relative=a year ago; text=If you have the money, go for it.
If you don’t have the money, go for it when it’s payday.

It’s not your everyday restaurant but please if you want to spoil yourself, go to this restaurant!

The service is impeccable—the servers have somehow found the balance of being incredibly welcoming and attentive without being annoying. They treat you so well!

The pasta is just heavenly. Unfortunately I forgot the name but if you’re a seafood lover looking for the perfect red sauce pasta, show them this picture :) because actually it’s not even on the menu! I just asked for something like it❤️ (₱895 + service charge).","5,5,5,5,5",,yes,yes,yes,yes,,yes,yes,yes,yes,,no,best restaurants in Cebu
Google Places,restaurant,Café Des Amis,restaurant,"restaurant, bakery, food_store, store, point_of_interest, food, establishment",4.6,283,,PHP 500-1000,10.309609400000001,123.90135959999999,"Plaza Nouvelle, Unit 01, 2 E Benedicto St, Zapatera, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=11378403380101986166&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.desamiscafe.com/,ChIJac0XyPmZqTMRdjcVvpY16J0,"author=Lay San; rating=5; time=2026-03-08T04:27:19.655683344Z; relative=a month ago; text=Oh, I love the Smoked Salmon Tartine. It was so delicious.
The coffee was perfect, too. Though the salmon slices serving size can be argued as a little wanting.
I enjoyed the alfresco dining. || author=ask-teleVision (ASK-TV); rating=3; time=2026-02-08T01:54:39.110694100Z; relative=2 months ago; text=The location is good, easily reachable, and the coffee shop is nice. Personally, I wouldn't use tablecloths like that — they only make everything more expensive. The staff is lively and takes good care of you. The food I tried was generally good; I love the croissants and the chocolate croissants. As a former chef (2 stars) I know about food and can judge the quality. Providing that level of quality here in the Philippines is a masterpiece. Even the cheesecake looks like the one I make, and I'm sure it's tasty, though I didn't try it.

The negative, however, is a major issue for me: they don't provide Wi‑Fi, which is a no‑go these days (even though I know some people abuse it by sitting there with a glass of water and using the internet for hours). That could be managed by allowing one hour of connection and requiring a new password with each order.

I write books and produce films. I LOVE sitting in coffee shops and restaurants to write, like many writers do. I like ordering different things throughout the day and trying varieties. But it's impossible here. I need at least some power, yet they've blocked all the power outlets, which is so ridiculous I can't express how stupid it is. I have no idea why they do this. Charging 100 mobile phones from zero to full would cost less than 50 pesos. Charging 100 laptops from zero to full is about 55 pesos — roughly €0.70 or $0.83. With my usage alone they could make a good profit for days. I simply don't understand such a policy. Unless they want to get rid of guests as quickly as possible.

Actually, I would give them 5 stars even if it's a bit dark inside and needs more lighting. But I must deduct one star for no Wi‑Fi and another for blocking the power outlets. As a guest, I find that really bad and it gives me a bad feeling — it should really cost them two fewer stars just for blocking the power. I will come back for another cappuccino and croissant or maybe a Benedict, but it still leaves a bad impression of a stingy owner. || author=davepick989; rating=5; time=2026-01-08T01:39:40.870394028Z; relative=3 months ago; text=What an amazing place! The food and presentation were fantastic.

All fresh and tasty. The sausage was fantastic reminded me of home. And the eggs benedict again great portion and fantastic quality.

Any fellow British people looking for good breakfast go here! || author=gennaro cornelius; rating=4; time=2025-12-29T04:07:41.319004706Z; relative=3 months ago; text=Food is good! Pastries and baguettes are top quality! I’d definitely come again and try different staff! Cake fridge has some good deserts especially crème brûlée looks yummy! It’s little dark in here! Definitely invest in lighting! || author=Jeff S; rating=5; time=2025-08-17T02:04:00.082835673Z; relative=8 months ago; text=Incredible.  Everything was beyond my expectations!  I know a thing or two about pastry having attended Le Cordon Bleu in Paris to learn that specifically.  My server Glenda was attentive and professional.  I will find excuses to come back!  (It's a bit of a drive)  Worth every kilometer!","5,3,5,4,5",yes,yes,no,yes,yes,,yes,yes,yes,yes,,yes,best restaurants in Cebu
Google Places,restaurant,Lantaw Seafood and Grill,filipino_restaurant,"filipino_restaurant, restaurant, point_of_interest, food, establishment",4.8,540,PRICE_LEVEL_MODERATE,PHP 500-1000,10.448900499999999,124.0110296,"C2X6+HCC, Compostela, Cebu, Philippines",,https://maps.google.com/?cid=2759996483616195655&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJyc2Cst67qTMRR0RFwy16TSY,"author=Jin; rating=5; time=2026-01-31T15:22:17.163163934Z; relative=2 months ago; text=Of all the Lantaw restaurants out there, this branch is seriously and undoubtedly just the BEST. Food is unmatched like bruh the flavors from the food are just perfection and I mean it - not too greasy, cooked warm and fresh, and even the food presentation is obviously a labor of love. The flavor is really something, you’ll keep looking for it every now and then idk what they put in it but it just tastes soo good .

The staff service is just excellent. Staff is very attentive to your all needs. They always have the initiative to help you out even before you’ve asked. They’re all very kind and courteous too. Very polite and respectful.

The view and the whole place is also very clean.

This restaurant definitely has the IT 100 factor and we’ll definitely keep coming back to try everything on the menu.

People, this place is LIT! Hope you all get to enjoy the food here ! They have the flavor like NO OTHER. Well deserved Michelin ⭐️ recognition indeed 💯 || author=Kim Taboada; rating=5; time=2026-02-15T12:41:28.799838404Z; relative=2 months ago; text=The place is absolutely wonderful—cozy, relaxing, and blessed with fresh sea air. The location near the ocean makes the whole experience even more enjoyable. The food is delicious and well-prepared. The staff are very accommodating, attentive, and fast. They always greet guests with warm smiles and are truly willing to help. Special thanks to Sir Zan, the Team Leader, for giving us exceptional service during our first visit. Overall, it was an amazing experience. 10/10 highly recommended! || author=Niel Villaban; rating=5; time=2025-10-22T02:37:57.316206606Z; relative=6 months ago; text=If you’re looking for amazing Filipino food, Lantaw is definitely the place to go! Every dish was flavorful, freshly cooked, and beautifully presented — you can really taste the authenticity in every bite. The view and ambiance made the dining experience even better.

A big shoutout to Erick, who accommodated us with such great customer service. He was very friendly, attentive, and made sure we felt comfortable the whole time.

Highly recommended for anyone who wants to enjoy delicious Filipino dishes paired with warm and genuine hospitality. Can’t wait to visit again! || author=Cindy Herana; rating=5; time=2025-12-23T05:17:54.377887339Z; relative=4 months ago; text=Lantaw Food and Grill in Compostela serves delicious, well-prepared dishes that are truly satisfying. The staff are warm, attentive, and very hospitable—special mention to Sir Zan, who kindly assisted and accompanied our family throughout the entire dinner. The welcoming atmosphere and excellent service made our dining experience even more enjoyable and memorable. || author=Geneper Hermoso; rating=5; time=2026-02-28T11:33:21.260273939Z; relative=a month ago; text=It's always my go-to place whenever I need an excellent home cooked food. With an alfresco dining, Lantaw Compostela is truly remarkable. The staff always wear smiles, not only serving warm food but also making sure to give you a warm welcome. Hands down to the amazing chefs, who are the backbone of this treat 👏🏼. If this experience is a steak, I’d say well done! 🫡","5,5,5,5,5",,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,best restaurants in Cebu
Google Places,restaurant,Seoul Korean Grill + Cuisine,korean_restaurant,"korean_restaurant, restaurant, point_of_interest, food, establishment",4.6,1316,,PHP 500-1000,10.3185358,123.9051598,"Level 2, The Terraces, ayala center cebu, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=6157750694490797459&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/seoul.samgyupsal/menu,ChIJYRJmhtCZqTMRk_WJqKG5dFU,"author=Anne Ann; rating=5; time=2025-11-14T23:43:21.760341527Z; relative=5 months ago; text=We had a great time here. The meat and side dishes were all delicious, and the service was excellent. The staff were very friendly and even helped us cook and cut the meat, which we really appreciated. Everything was definitely worth it!

The place is also lovely, especially the area where you can see all the wine bottles—such a nice touch.

We’ll definitely be back! || author=Нина Киреева; rating=3; time=2026-02-24T03:44:35.620648467Z; relative=2 months ago; text=I was there yesterday afternoon for lunch, the restaurant looks good and stuff are very nice. But something I ate there wasn’t fresh, later when I back to my hotel I got diarrhea 15 times plus I throw up maybe 5 times. I really like the place but obviously something wasn’t fresh, the result is I’m sick for a second day. Hope the stuff can serve fresh food. || author=Eran Habusha; rating=1; time=2025-12-23T14:46:13.195085733Z; relative=4 months ago; text=This place offers an extra protein for free. We found a worm in the lettuce.  Beside that. Very low quality beef. Leaves you with pain in the stomach. And it was too much smoke and we really not enjoyed the experience there. Beside that, the waiters were nice. || author=Jerrylen Alforque; rating=5; time=2026-01-24T05:50:48.957801568Z; relative=3 months ago; text=the service crew are fast at accommodating their customers. The food is great and they serve many side dishes. || author=Luca Sommaruga Malaguti; rating=2; time=2026-03-04T12:38:37.364947307Z; relative=a month ago; text=This place has changed. I don’t recall a Bibimbap with fries and salad. Very poor quality ingredients, I recommend another Korean restaurant in the area","5,3,1,5,2",yes,yes,yes,,yes,,yes,yes,yes,yes,,,best restaurants in Cebu
Google Places,restaurant,"Vikings Luxury Buffet, SM City Cebu",buffet_restaurant,"buffet_restaurant, restaurant, point_of_interest, food, establishment",4.8,15109,PRICE_LEVEL_EXPENSIVE,PHP 1000-1500,10.312646599999999,123.91917360000001,"2nd Floor North Wing, SM City Cebu, Juan Luna Ave Ext, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=2851155841243422156&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.vikings.ph/,ChIJxznNgG2ZqTMRzB2YrCFXkSc,"author=Randy; rating=5; time=2026-02-11T04:58:31.293578690Z; relative=2 months ago; text=The foods here are very good. There are many types of foods you can pick at your convenience and they are at peak in quality. Though you gotta pick wise or you'll be full before even you can taste everything haha. Also shout to Lee Carl and Ramcis for their good work in the restaurant, really a remarkable experience for us in a luxury buffet. We highly recommend this place if you're nearby.(Less picture, more eat because their food is good) || author=mike vienna; rating=2; time=2025-10-31T08:32:20.763953819Z; relative=5 months ago; text=i was very disappointed ! its NOT a VIKING restaurant at all ! i been there on a tuesday at 6.45 pm and a lot of people been waiting outside for a table ! at 7.45 pm i got a table but most of the buffet was empty already ! just cold leftovers ! they close at 9 pm but seems after 7.45 pm they don't refill much of the food anymore ! i asked for french fries, boild potato and mash potato but nothing available anymore ! there was still some sour dough bread and cheese available but both was dry as seems it been there for hours ! their dishes was like 50 % filipino food and 40 % asian food ! less than 10 % you can ""maybe"" call viking food ! but the place was very crowded ! anyway they should not call it a VIKING restaurant and write ""eat like a viking"" ! the vikings never been to the philippines, china, japan and korea but thats most of the food they serve ! they had some italian food but that has nothing to do with vikings as well ! i am european and i know the history about the vikings ! the food quality was average but as mentioned most food at 7.45 pm was cold already ! i spoke to the manager about it and he was very nice and understanding and the cook at the meat station was great and heated up some cold leftover food for me ! in my opinion it was not a luxury buffer at all and i am still wondering why this restaurant have so many good reviews ! last but not least they even allow PETS inside the restaurant ! i don't expect that from a ""luxury buffet restaurant inside a mall"" ! the best thing in this restaurant was the friendly employees and the manager ! || author=Tp; rating=4; time=2026-01-27T12:37:55.491912208Z; relative=3 months ago; text=There were a lot of people lined up at the door before the time arrived, which was exaggerated enough. There were quite a lot of kinds of food, including dessert areas, Japanese cuisine areas, dessert areas, cooked food areas, etc. When dining, there were birthday service staff singing birthday songs collectively, which was very lively. || author=steve ford; rating=5; time=2026-01-25T06:44:29.691698294Z; relative=3 months ago; text=Amazing choice  of seafood, freshly cooked dishes, there was salmon and lamb, something  not normally available. Booking a table was harder than it needed to be, will return for sure. Overall 5 star. Executive Chef was very happy to chat. || author=Jessa Beron; rating=5; time=2025-12-21T23:22:42.270430760Z; relative=4 months ago; text=I had a wonderful time spending my birthday here. The atmosphere is warm and festive which I love, there's a good variety of food available for everybody but most importantly, the servers are nice and polite. Special shoutout to Adam who made sure that we enjoy our food and bday cake was taken care of! 🥰🥰🥰","5,2,4,5,5",yes,yes,yes,yes,yes,yes,yes,yes,,yes,no,no,best restaurants in Cebu
Google Places,restaurant,POTLUK Pantry & Tasting Room,restaurant,"vegan_restaurant, vegetarian_restaurant, deli, asian_restaurant, health_food_store, food_store, restaurant, health, store, point_of_interest, food, establishment",4.8,45,,PHP 1-500,10.3184507,123.90105459999998,"Unit 5, Delores place building, 17 Acacia St, Camputhaw, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=3473744182273901959&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJ6wtgOC2ZqTMRhwUE2e03NTA,"author=Olivia Wagner; rating=5; time=2026-02-03T07:05:29.133200433Z; relative=2 months ago; text=The food is really delicious. We tried the veganised version of a famous local dish. And it was so good! Also the one  food that’s similar to dumplings.

So nice!

We can highly recommend it :) || author=Anubhuti Purohit; rating=4; time=2026-02-07T08:49:39.327810508Z; relative=2 months ago; text=It's a cozy place offering great food options for everyone ( vegans & non non-vegans )  We tried the Paos , tomato soup and some satan! Everything was delicious!
The owner is incredibly warm! The staff is polite and attentive!
The size could have been a little bigger to accommodate more people! Other in highly recommend it for food !! || author=Sonia Pinkdust; rating=5; time=2025-01-08T07:43:39.954698Z; relative=a year ago; text=This place is amazing! It has lots of vegan and non-vegan options, food feels so healthy, tasty and made with love! 💛 I had tofu sisig and got paos for takeaway. I loved it. We also had a chance to try few of their products like tomato jam which was so yummy. || author=P. M.; rating=5; time=2025-11-19T08:01:00.972545581Z; relative=5 months ago; text=Amazing vegan / Plant-based and very healthy food. No MSG and the food is so rich in flavour! There is also meat proteins as food options which is fantastic, too! The chicken I had was great! || author=Hair Maiden India (#IndianHairVendor); rating=5; time=2025-01-30T06:40:03.309314Z; relative=a year ago; text=It’s hard to find clean healthy food when traveling at times. This place ensures a clean eating experience with all options available. The Pao is awesome and they have an amazing natural juice there as well. I had the pleasure of meeting the owner and felt like I was at home during my tasty meal. Thank you :)","5,4,5,5,5",,yes,yes,yes,,yes,,,yes,yes,yes,,best restaurants in Cebu
Google Places,restaurant,SUTUKIL by the Bay,seafood_restaurant,"seafood_restaurant, restaurant, point_of_interest, food, establishment",4.4,143,,PHP 500-1000,10.2817312,123.8806068,"SM Seaside City, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=8917512903668205759&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,ChIJYxHcdGWdqTMRvwgbJ71ewXs,"author=JV Marti (JeiVii); rating=4; time=2026-01-01T23:40:25.124777429Z; relative=3 months ago; text=Ordered the bundle meal. The food was great, especially the Utan Bisaya (10/10). The pancit (7/10) was also good, but the noodles were too soft. The roasted chicken (7/10) tasted bland but was tender. The same goes for their skewer (9/10); it was very tasty. As for the crab meat (8/10), the taste was good but could have been better. However, I’m not a fan of their chop suey (6/10).

Overall experience was great. Servers were polite. || author=Marvs; rating=2; time=2025-12-14T11:06:35.433480734Z; relative=4 months ago; text=Squad A package is below mid, Jollibee is a much better option if you want quality food and service, drinks were served after we notified 3 times about it. Overall... Not worth its price || author=STEPHEN C. LAGMAN; rating=3; time=2025-07-23T00:41:07.536256832Z; relative=9 months ago; text=Mid food- none of the food stood out for me, you can check it out for yourself.

2 piece of small BBQ for that price- you can get bigger ones in street food with a cheaper price and probably tastier

I wouldn’t recommend to come here for meal with family.
The rating I gave was generous if it wasn’t for their service it would’ve been 2 stars || author=Maria Jenn; rating=1; time=2025-08-24T09:38:37.592172408Z; relative=8 months ago; text=We visited this resto today. I was so disappointed with the service & some of the food we ordered!👎👎👎 We placed our order at 1240 nn & received them incompletely at almost 2pm!🙄 When I asked the server why, accordingly there were only 3 cooks in the kitchen. I did not ask further, but I got so irritated because my kids already fell asleep on the table waiting for our food! A TOTALLY MISMANAGED DAY for this place! I WILL NEVER come back nor recommend it. The pancit is a bit bland, as well as the chopsuey. Pork sinigang is okay. The lemon-cucumber drink is just like artificially flavored water, with some floating thin bits of cucumber. 😜 || author=Arianne Trinidad; rating=1; time=2025-03-02T06:04:33.722561Z; relative=a year ago; text=The food was good, but the service left much to be desired. The cashier and staff were not approachable—we had to keep raising our hands to get their attention, yet they ignored us even after making eye contact. On top of that, the service was extremely slow, taking 30 minutes just to serve a single dish. The management seriously needs to improve customer service and train their staff better.","4,2,3,1,1",,yes,yes,,yes,,yes,,yes,yes,yes,,best restaurants in Cebu
Google Places,restaurant,Muvanz Pocherohan And Seafoods,meal_takeaway,"meal_takeaway, filipino_restaurant, restaurant, food, point_of_interest, establishment",4.1,646,PRICE_LEVEL_INEXPENSIVE,PHP 1-500,10.311407899999999,123.89494660000001,"Century Plaza Complex, Juana Osmeña St, Cebu City, 6000 Cebu, Philippines",,https://maps.google.com/?cid=12587624517954350878&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.facebook.com/Muvanz-Pocherohan-And-Seafoods-260266620703766,ChIJT3n9ME-ZqTMRHq-qls45sK4,"author=Max Islewalker; rating=5; time=2026-01-11T05:46:23.470548248Z; relative=3 months ago; text=Tried their bulalo for 599 PHP and it was a pleasant surprise. The beef was nicely cooked—soft, tender, and satisfying. A simple, hearty dish that delivers good value for the price. || author=Ga Penanueva; rating=1; time=2025-09-21T19:07:35.662930016Z; relative=7 months ago; text=Had the worst experience here on 21/09/2025. I was standing in front of the cashier, but instead of taking my order, she was busy doing something else while I waited. I asked her, ‘Can we order now?’ When our food was ready, they made us carry it to our table instead of serving it. The staff just took our plate and order number without saying a word. The food they served was also very salty. || author=Jimbert Cabilla; rating=4; time=2025-05-04T10:12:17.363193Z; relative=11 months ago; text=Our recent dining experience was quite pleasant, primarily due to the undeniably delicious food that graced our table. Each dish was flavorful and expertly prepared, leaving a lasting positive impression. Furthermore, the service was remarkably swift; our orders arrived promptly, allowing us to enjoy our meal without unnecessary delay. We were also pleased to find ample seating available upon our arrival, making the dining process comfortable and stress-free. However, it's worth noting that the establishment does not offer restroom facilities within the premises. While this didn't significantly detract from our overall enjoyment of the food and service, it is a factor future patrons might want to consider. || author=Jatet Tat; rating=5; time=2025-03-15T12:45:16.185149Z; relative=a year ago; text=Affordable and delicious food with free pochero sabaw, amazing experience, not crowded. || author=Naomi Bersales; rating=1; time=2025-12-24T02:02:32.808078640Z; relative=4 months ago; text=I ate here yesterday and had the WORST stomach pains and diarrhea ever since. I know it was this place because I was fine before I ate here AND this was my only meal I had all day.

Also the female cashier was rude and annoyed at everything, I was very kind and even tipped on a to-go order.

Place was good 8+ years ago now it’s run down and disgusting.

DON’T EAT HERE YOUR STOMACH WILL REGRET IT!","5,1,4,5,1",yes,yes,yes,yes,yes,,yes,,yes,yes,,yes,best restaurants in Cebu
